
START TIME:2023-11-15 19:05:44
STEP-01 BiasVMeasureI-Single

TIME,V(V),I(A),R(OHM)
22.903,+1.000000E+00,+1.195417E-04,+8.365282E+003
22.955,+1.000000E+00,+1.194888E-04,+8.368985E+003
23.003,+1.000000E+00,+1.194292E-04,+8.373162E+003
23.058,+1.000000E+00,+1.193939E-04,+8.375637E+003
23.109,+1.000000E+00,+1.194715E-04,+8.370197E+003
23.157,+1.000000E+00,+1.193497E-04,+8.378739E+003
23.211,+1.000000E+00,+1.192904E-04,+8.382904E+003
23.263,+1.000000E+00,+1.191744E-04,+8.391064E+003
23.310,+1.000000E+00,+1.190034E-04,+8.403121E+003
23.364,+1.000000E+00,+1.188222E-04,+8.415936E+003
23.416,+1.000000E+00,+1.188838E-04,+8.411575E+003
23.463,+1.000000E+00,+1.188737E-04,+8.412290E+003
23.517,+1.000000E+00,+1.188791E-04,+8.411908E+003
23.569,+1.000000E+00,+1.187478E-04,+8.421209E+003
23.617,+1.000000E+00,+1.187761E-04,+8.419202E+003
23.671,+1.000000E+00,+1.186907E-04,+8.425260E+003
23.724,+1.000000E+00,+1.188205E-04,+8.416056E+003
23.772,+1.000000E+00,+1.187860E-04,+8.418500E+003
23.827,+1.000000E+00,+1.187732E-04,+8.419408E+003
23.877,+1.000000E+00,+1.186762E-04,+8.426289E+003
23.925,+1.000000E+00,+1.186411E-04,+8.428782E+003
23.980,+1.000000E+00,+1.186230E-04,+8.430068E+003
24.031,+1.000000E+00,+1.185624E-04,+8.434377E+003
24.079,+1.000000E+00,+1.185511E-04,+8.435181E+003
24.133,+1.000000E+00,+1.186179E-04,+8.430431E+003
24.185,+1.000000E+00,+1.186231E-04,+8.430061E+003
24.233,+1.000000E+00,+1.186006E-04,+8.431661E+003
24.287,+1.000000E+00,+1.186415E-04,+8.428754E+003
24.339,+1.000000E+00,+1.187141E-04,+8.423599E+003
24.387,+1.000000E+00,+1.187307E-04,+8.422421E+003
24.441,+1.000000E+00,+1.187553E-04,+8.420677E+003
24.493,+1.000000E+00,+1.187848E-04,+8.418586E+003
24.541,+1.000000E+00,+1.187669E-04,+8.419854E+003
24.595,+1.000000E+00,+1.186421E-04,+8.428711E+003
24.647,+1.000000E+00,+1.187597E-04,+8.420365E+003
24.695,+1.000000E+00,+1.186484E-04,+8.428264E+003
24.749,+1.000000E+00,+1.186242E-04,+8.429983E+003
24.801,+1.000000E+00,+1.186668E-04,+8.426957E+003
24.848,+1.000000E+00,+1.186701E-04,+8.426722E+003
24.903,+1.000000E+00,+1.187624E-04,+8.420173E+003
24.954,+1.000000E+00,+1.187195E-04,+8.423216E+003
25.001,+1.000000E+00,+1.187745E-04,+8.419316E+003
25.056,+1.000000E+00,+1.186876E-04,+8.425480E+003
25.107,+1.000000E+00,+1.188453E-04,+8.414300E+003
25.154,+1.000000E+00,+1.188137E-04,+8.416538E+003
25.207,+1.000000E+00,+1.187851E-04,+8.418564E+003
25.259,+1.000000E+00,+1.187386E-04,+8.421861E+003
25.306,+1.000000E+00,+1.187866E-04,+8.418458E+003
25.361,+1.000000E+00,+1.187260E-04,+8.422755E+003
25.413,+1.000000E+00,+1.146052E-04,+8.725608E+003
25.460,+1.000000E+00,+1.145706E-04,+8.728243E+003
25.515,+1.000000E+00,+1.160010E-04,+8.620615E+003
25.567,+1.000000E+00,+1.201269E-04,+8.324530E+003
25.614,+1.000000E+00,+1.205419E-04,+8.295871E+003
25.668,+1.000000E+00,+1.202070E-04,+8.318983E+003
25.721,+1.000000E+00,+1.201329E-04,+8.324114E+003
25.769,+1.000000E+00,+1.200066E-04,+8.332875E+003
25.823,+1.000000E+00,+1.197824E-04,+8.348472E+003
25.875,+1.000000E+00,+1.197243E-04,+8.352523E+003
25.923,+1.000000E+00,+1.196339E-04,+8.358835E+003
25.977,+1.000000E+00,+1.197148E-04,+8.353186E+003
26.030,+1.000000E+00,+1.195974E-04,+8.361386E+003
26.077,+1.000000E+00,+1.196216E-04,+8.359694E+003
26.132,+1.000000E+00,+1.196068E-04,+8.360729E+003
26.183,+1.000000E+00,+1.195212E-04,+8.366717E+003
26.230,+1.000000E+00,+1.194957E-04,+8.368502E+003
26.285,+1.000000E+00,+1.195238E-04,+8.366535E+003
26.336,+1.000000E+00,+1.195115E-04,+8.367396E+003
26.384,+1.000000E+00,+1.194894E-04,+8.368943E+003
26.438,+1.000000E+00,+1.194498E-04,+8.371718E+003
26.489,+1.000000E+00,+1.194768E-04,+8.369826E+003
26.537,+1.000000E+00,+1.194106E-04,+8.374466E+003
26.592,+1.000000E+00,+1.194786E-04,+8.369700E+003
26.643,+1.000000E+00,+1.193980E-04,+8.375350E+003
26.691,+1.000000E+00,+1.192815E-04,+8.383530E+003
26.744,+1.000000E+00,+1.192779E-04,+8.383783E+003
26.797,+1.000000E+00,+1.193089E-04,+8.381604E+003
26.844,+1.000000E+00,+1.192316E-04,+8.387038E+003
26.899,+1.000000E+00,+1.191942E-04,+8.389670E+003
26.950,+1.000000E+00,+1.191624E-04,+8.391909E+003
26.998,+1.000000E+00,+1.190640E-04,+8.398844E+003
27.053,+1.000000E+00,+1.190747E-04,+8.398090E+003
27.104,+1.000000E+00,+1.190760E-04,+8.397998E+003
27.152,+1.000000E+00,+1.190831E-04,+8.397497E+003
27.205,+1.000000E+00,+1.190302E-04,+8.401229E+003
27.258,+1.000000E+00,+1.189403E-04,+8.407579E+003
27.306,+1.000000E+00,+1.189632E-04,+8.405961E+003
27.360,+1.000000E+00,+1.189143E-04,+8.409418E+003
27.412,+1.000000E+00,+1.189031E-04,+8.410210E+003
27.460,+1.000000E+00,+1.188376E-04,+8.414845E+003
27.514,+1.000000E+00,+1.188349E-04,+8.415036E+003
27.565,+1.000000E+00,+1.188357E-04,+8.414980E+003
27.613,+1.000000E+00,+1.188779E-04,+8.411992E+003
27.668,+1.000000E+00,+1.189143E-04,+8.409418E+003
27.719,+1.000000E+00,+1.188836E-04,+8.411589E+003
27.767,+1.000000E+00,+1.188719E-04,+8.412417E+003
27.822,+1.000000E+00,+1.188780E-04,+8.411985E+003
27.873,+1.000000E+00,+1.188706E-04,+8.412509E+003
27.919,+1.000000E+00,+1.189247E-04,+8.408682E+003
27.973,+1.000000E+00,+1.188095E-04,+8.416835E+003
28.025,+1.000000E+00,+1.188028E-04,+8.417310E+003
28.073,+1.000000E+00,+1.188256E-04,+8.415695E+003
28.127,+1.000000E+00,+1.188716E-04,+8.412438E+003
28.179,+1.000000E+00,+1.188519E-04,+8.413833E+003
28.227,+1.000000E+00,+1.188637E-04,+8.412997E+003
28.281,+1.000000E+00,+1.188515E-04,+8.413861E+003
28.332,+1.000000E+00,+1.188199E-04,+8.416099E+003
28.380,+1.000000E+00,+1.188433E-04,+8.414442E+003
28.434,+1.000000E+00,+1.188442E-04,+8.414378E+003
28.486,+1.000000E+00,+1.187962E-04,+8.417778E+003
28.534,+1.000000E+00,+1.188366E-04,+8.414916E+003
28.589,+1.000000E+00,+1.187696E-04,+8.419663E+003
28.640,+1.000000E+00,+1.187999E-04,+8.417516E+003
28.688,+1.000000E+00,+1.188022E-04,+8.417353E+003
28.742,+1.000000E+00,+1.186136E-04,+8.430736E+003
28.793,+1.000000E+00,+1.149204E-04,+8.701675E+003
28.840,+1.000000E+00,+1.149963E-04,+8.695932E+003
28.895,+1.000000E+00,+1.198471E-04,+8.343965E+003
28.947,+1.000000E+00,+1.205791E-04,+8.293311E+003
28.994,+1.000000E+00,+1.202859E-04,+8.313526E+003
29.049,+1.000000E+00,+1.203695E-04,+8.307752E+003
29.100,+1.000000E+00,+1.203223E-04,+8.311011E+003
29.148,+1.000000E+00,+1.201493E-04,+8.322978E+003
29.202,+1.000000E+00,+1.201080E-04,+8.325840E+003
29.253,+1.000000E+00,+1.199369E-04,+8.337718E+003
29.301,+1.000000E+00,+1.199692E-04,+8.335473E+003
29.355,+1.000000E+00,+1.199767E-04,+8.334952E+003
29.407,+1.000000E+00,+1.200120E-04,+8.332500E+003
29.455,+1.000000E+00,+1.199318E-04,+8.338072E+003
29.508,+1.000000E+00,+1.199589E-04,+8.336188E+003
29.561,+1.000000E+00,+1.199321E-04,+8.338051E+003
29.609,+1.000000E+00,+1.199037E-04,+8.340026E+003
29.663,+1.000000E+00,+1.198635E-04,+8.342823E+003
29.715,+1.000000E+00,+1.199207E-04,+8.338844E+003
29.763,+1.000000E+00,+1.197879E-04,+8.348089E+003
29.818,+1.000000E+00,+1.198046E-04,+8.346925E+003
29.869,+1.000000E+00,+1.197780E-04,+8.348779E+003
29.917,+1.000000E+00,+1.197034E-04,+8.353982E+003
29.970,+1.000000E+00,+1.197564E-04,+8.350284E+003
30.022,+1.000000E+00,+1.196930E-04,+8.354707E+003
30.071,+1.000000E+00,+1.196527E-04,+8.357521E+003
30.124,+1.000000E+00,+1.195569E-04,+8.364218E+003
30.177,+1.000000E+00,+1.195447E-04,+8.365072E+003
30.225,+1.000000E+00,+1.195291E-04,+8.366164E+003
30.280,+1.000000E+00,+1.194014E-04,+8.375111E+003
30.332,+1.000000E+00,+1.193123E-04,+8.381366E+003
30.380,+1.000000E+00,+1.194166E-04,+8.374045E+003
30.435,+1.000000E+00,+1.192848E-04,+8.383298E+003
30.485,+1.000000E+00,+1.192243E-04,+8.387552E+003
30.533,+1.000000E+00,+1.192521E-04,+8.385597E+003
30.587,+1.000000E+00,+1.193163E-04,+8.381085E+003
30.640,+1.000000E+00,+1.192476E-04,+8.385913E+003
30.688,+1.000000E+00,+1.191391E-04,+8.393550E+003
30.742,+1.000000E+00,+1.191340E-04,+8.393909E+003
30.794,+1.000000E+00,+1.191243E-04,+8.394593E+003
30.841,+1.000000E+00,+1.191387E-04,+8.393578E+003
30.895,+1.000000E+00,+1.191319E-04,+8.394057E+003
30.948,+1.000000E+00,+1.191045E-04,+8.395988E+003
30.996,+1.000000E+00,+1.190827E-04,+8.397525E+003
31.050,+1.000000E+00,+1.192037E-04,+8.389001E+003
31.103,+1.000000E+00,+1.191117E-04,+8.395481E+003
31.150,+1.000000E+00,+1.191113E-04,+8.395509E+003
31.205,+1.000000E+00,+1.191236E-04,+8.394642E+003
31.255,+1.000000E+00,+1.190664E-04,+8.398675E+003
31.303,+1.000000E+00,+1.190307E-04,+8.401194E+003
31.358,+1.000000E+00,+1.190763E-04,+8.397977E+003
31.409,+1.000000E+00,+1.191020E-04,+8.396165E+003
31.457,+1.000000E+00,+1.190294E-04,+8.401286E+003
31.512,+1.000000E+00,+1.189969E-04,+8.403580E+003
31.562,+1.000000E+00,+1.190729E-04,+8.398217E+003
31.610,+1.000000E+00,+1.191430E-04,+8.393275E+003
31.664,+1.000000E+00,+1.190869E-04,+8.397229E+003
31.716,+1.000000E+00,+1.191742E-04,+8.391078E+003
31.764,+1.000000E+00,+1.190709E-04,+8.398358E+003
31.818,+1.000000E+00,+1.190477E-04,+8.399994E+003
31.870,+1.000000E+00,+1.191427E-04,+8.393296E+003
31.918,+1.000000E+00,+1.191454E-04,+8.393106E+003
31.971,+1.000000E+00,+1.190816E-04,+8.397603E+003
32.024,+1.000000E+00,+1.190229E-04,+8.401745E+003
32.072,+1.000000E+00,+1.189554E-04,+8.406512E+003
32.126,+1.000000E+00,+1.151705E-04,+8.682779E+003
32.178,+1.000000E+00,+1.156067E-04,+8.650018E+003
32.226,+1.000000E+00,+1.175203E-04,+8.509168E+003
32.280,+1.000000E+00,+1.203300E-04,+8.310480E+003
32.332,+1.000000E+00,+1.202794E-04,+8.313976E+003
32.380,+1.000000E+00,+1.202866E-04,+8.313478E+003
32.434,+1.000000E+00,+1.202015E-04,+8.319364E+003
32.484,+1.000000E+00,+1.202847E-04,+8.313609E+003
32.532,+1.000000E+00,+1.198140E-04,+8.346270E+003
32.580,+1.000000E+00,+1.197697E-04,+8.349357E+003
32.628,+1.000000E+00,+1.198009E-04,+8.347183E+003
32.678,+1.000000E+00,+1.197493E-04,+8.350780E+003
32.727,+1.000000E+00,+1.196999E-04,+8.354226E+003
32.774,+1.000000E+00,+1.197613E-04,+8.349943E+003
32.829,+1.000000E+00,+1.198082E-04,+8.346674E+003
32.881,+1.000000E+00,+1.197606E-04,+8.349992E+003
32.929,+1.000000E+00,+1.197587E-04,+8.350124E+003
32.983,+1.000000E+00,+1.197592E-04,+8.350089E+003
33.035,+1.000000E+00,+1.197234E-04,+8.352586E+003
33.082,+1.000000E+00,+1.197235E-04,+8.352579E+003
33.136,+1.000000E+00,+1.197121E-04,+8.353374E+003
33.188,+1.000000E+00,+1.196678E-04,+8.356467E+003
33.236,+1.000000E+00,+1.196137E-04,+8.360246E+003
33.290,+1.000000E+00,+1.195824E-04,+8.362435E+003
33.341,+1.000000E+00,+1.196455E-04,+8.358024E+003
33.389,+1.000000E+00,+1.195483E-04,+8.364820E+003
33.443,+1.000000E+00,+1.195715E-04,+8.363197E+003
33.496,+1.000000E+00,+1.195535E-04,+8.364456E+003
33.544,+1.000000E+00,+1.195128E-04,+8.367305E+003
33.598,+1.000000E+00,+1.195497E-04,+8.364722E+003
33.649,+1.000000E+00,+1.196052E-04,+8.360840E+003
33.697,+1.000000E+00,+1.195645E-04,+8.363687E+003
33.751,+1.000000E+00,+1.194587E-04,+8.371094E+003
33.803,+1.000000E+00,+1.194382E-04,+8.372531E+003
33.851,+1.000000E+00,+1.193996E-04,+8.375237E+003
33.906,+1.000000E+00,+1.194439E-04,+8.372131E+003
33.958,+1.000000E+00,+1.194139E-04,+8.374234E+003
34.004,+1.000000E+00,+1.193169E-04,+8.381042E+003
34.058,+1.000000E+00,+1.192607E-04,+8.384992E+003
34.110,+1.000000E+00,+1.192411E-04,+8.386370E+003
34.157,+1.000000E+00,+1.192411E-04,+8.386370E+003
34.212,+1.000000E+00,+1.191935E-04,+8.389719E+003
34.263,+1.000000E+00,+1.191346E-04,+8.393867E+003
34.311,+1.000000E+00,+1.191917E-04,+8.389846E+003
34.364,+1.000000E+00,+1.191618E-04,+8.391951E+003
34.416,+1.000000E+00,+1.191486E-04,+8.392881E+003
34.464,+1.000000E+00,+1.191413E-04,+8.393395E+003
34.518,+1.000000E+00,+1.191765E-04,+8.390916E+003
34.570,+1.000000E+00,+1.191347E-04,+8.393860E+003
34.618,+1.000000E+00,+1.191135E-04,+8.395354E+003
34.673,+1.000000E+00,+1.190504E-04,+8.399804E+003
34.723,+1.000000E+00,+1.190928E-04,+8.396813E+003
34.770,+1.000000E+00,+1.191285E-04,+8.394297E+003
34.825,+1.000000E+00,+1.190819E-04,+8.397582E+003
34.876,+1.000000E+00,+1.190713E-04,+8.398329E+003
34.923,+1.000000E+00,+1.190973E-04,+8.396496E+003
34.978,+1.000000E+00,+1.191280E-04,+8.394332E+003
35.027,+1.000000E+00,+1.190783E-04,+8.397836E+003
35.076,+1.000000E+00,+1.190976E-04,+8.396475E+003
35.124,+1.000000E+00,+1.191786E-04,+8.390768E+003
35.171,+1.000000E+00,+1.191673E-04,+8.391564E+003
35.221,+1.000000E+00,+1.192651E-04,+8.384683E+003
35.271,+1.000000E+00,+1.192325E-04,+8.386975E+003
35.319,+1.000000E+00,+1.191747E-04,+8.391043E+003
35.374,+1.000000E+00,+1.192074E-04,+8.388741E+003
35.425,+1.000000E+00,+1.191965E-04,+8.389508E+003
35.472,+1.000000E+00,+1.145595E-04,+8.729088E+003
35.527,+1.000000E+00,+1.147746E-04,+8.712729E+003
35.578,+1.000000E+00,+1.165767E-04,+8.578043E+003
35.625,+1.000000E+00,+1.200022E-04,+8.333181E+003
35.679,+1.000000E+00,+1.205610E-04,+8.294556E+003
35.731,+1.000000E+00,+1.204419E-04,+8.302758E+003
35.779,+1.000000E+00,+1.201816E-04,+8.320741E+003
35.834,+1.000000E+00,+1.203098E-04,+8.311875E+003
35.886,+1.000000E+00,+1.201162E-04,+8.325272E+003
35.934,+1.000000E+00,+1.198519E-04,+8.343631E+003
35.987,+1.000000E+00,+1.197014E-04,+8.354121E+003
36.039,+1.000000E+00,+1.196455E-04,+8.358024E+003
36.087,+1.000000E+00,+1.195719E-04,+8.363169E+003
36.141,+1.000000E+00,+1.194660E-04,+8.370582E+003
36.193,+1.000000E+00,+1.194576E-04,+8.371171E+003
36.241,+1.000000E+00,+1.194358E-04,+8.372699E+003
36.296,+1.000000E+00,+1.196096E-04,+8.360533E+003
36.346,+1.000000E+00,+1.195889E-04,+8.361980E+003
36.394,+1.000000E+00,+1.195729E-04,+8.363099E+003
36.449,+1.000000E+00,+1.196682E-04,+8.356439E+003
36.500,+1.000000E+00,+1.196301E-04,+8.359100E+003
36.548,+1.000000E+00,+1.195557E-04,+8.364302E+003
36.603,+1.000000E+00,+1.195569E-04,+8.364218E+003
36.654,+1.000000E+00,+1.196078E-04,+8.360659E+003
36.700,+1.000000E+00,+1.196145E-04,+8.360190E+003
36.754,+1.000000E+00,+1.196547E-04,+8.357382E+003
36.806,+1.000000E+00,+1.196722E-04,+8.356160E+003
36.854,+1.000000E+00,+1.195298E-04,+8.366115E+003
36.908,+1.000000E+00,+1.195413E-04,+8.365310E+003
36.960,+1.000000E+00,+1.195309E-04,+8.366038E+003
37.008,+1.000000E+00,+1.195002E-04,+8.368187E+003
37.062,+1.000000E+00,+1.195185E-04,+8.366906E+003
37.113,+1.000000E+00,+1.194620E-04,+8.370863E+003
37.161,+1.000000E+00,+1.192623E-04,+8.384879E+003
37.215,+1.000000E+00,+1.192607E-04,+8.384992E+003
37.267,+1.000000E+00,+1.191729E-04,+8.391169E+003
37.315,+1.000000E+00,+1.193142E-04,+8.381232E+003
37.370,+1.000000E+00,+1.193378E-04,+8.379575E+003
37.421,+1.000000E+00,+1.193602E-04,+8.378002E+003
37.468,+1.000000E+00,+1.192979E-04,+8.382377E+003
37.523,+1.000000E+00,+1.191980E-04,+8.389403E+003
37.573,+1.000000E+00,+1.191879E-04,+8.390113E+003
37.620,+1.000000E+00,+1.192356E-04,+8.386757E+003
37.668,+1.000000E+00,+1.192334E-04,+8.386912E+003
37.716,+1.000000E+00,+1.191624E-04,+8.391909E+003
37.769,+1.000000E+00,+1.192931E-04,+8.382715E+003
37.819,+1.000000E+00,+1.192925E-04,+8.382757E+003
37.867,+1.000000E+00,+1.192554E-04,+8.385365E+003
37.921,+1.000000E+00,+1.192698E-04,+8.384352E+003
37.972,+1.000000E+00,+1.192413E-04,+8.386356E+003
38.020,+1.000000E+00,+1.192185E-04,+8.387960E+003
38.074,+1.000000E+00,+1.192288E-04,+8.387235E+003
38.126,+1.000000E+00,+1.191873E-04,+8.390156E+003
38.174,+1.000000E+00,+1.193556E-04,+8.378325E+003
38.229,+1.000000E+00,+1.193063E-04,+8.381787E+003
38.279,+1.000000E+00,+1.193413E-04,+8.379329E+003
38.327,+1.000000E+00,+1.193112E-04,+8.381443E+003
38.382,+1.000000E+00,+1.193236E-04,+8.380572E+003
38.434,+1.000000E+00,+1.193120E-04,+8.381387E+003
38.481,+1.000000E+00,+1.193227E-04,+8.380635E+003
38.536,+1.000000E+00,+1.193042E-04,+8.381935E+003
38.586,+1.000000E+00,+1.192872E-04,+8.383129E+003
38.634,+1.000000E+00,+1.192882E-04,+8.383059E+003
38.688,+1.000000E+00,+1.192527E-04,+8.385554E+003
38.739,+1.000000E+00,+1.192302E-04,+8.387137E+003
38.787,+1.000000E+00,+1.192441E-04,+8.386159E+003
38.841,+1.000000E+00,+1.144155E-04,+8.740075E+003
38.893,+1.000000E+00,+1.144407E-04,+8.738150E+003
38.941,+1.000000E+00,+1.177620E-04,+8.491704E+003
38.995,+1.000000E+00,+1.199275E-04,+8.338371E+003
39.047,+1.000000E+00,+1.199289E-04,+8.338274E+003
39.095,+1.000000E+00,+1.197815E-04,+8.348535E+003
39.149,+1.000000E+00,+1.197321E-04,+8.351979E+003
39.201,+1.000000E+00,+1.197589E-04,+8.350110E+003
39.249,+1.000000E+00,+1.198769E-04,+8.341891E+003
39.303,+1.000000E+00,+1.196249E-04,+8.359464E+003
39.353,+1.000000E+00,+1.195750E-04,+8.362952E+003
39.401,+1.000000E+00,+1.195681E-04,+8.363435E+003
39.447,+1.000000E+00,+1.194767E-04,+8.369833E+003
39.495,+1.000000E+00,+1.195647E-04,+8.363673E+003
39.548,+1.000000E+00,+1.195302E-04,+8.366087E+003
39.598,+1.000000E+00,+1.195595E-04,+8.364036E+003
39.646,+1.000000E+00,+1.195713E-04,+8.363211E+003
39.701,+1.000000E+00,+1.195660E-04,+8.363582E+003
39.752,+1.000000E+00,+1.194667E-04,+8.370533E+003
39.799,+1.000000E+00,+1.195245E-04,+8.366486E+003
39.853,+1.000000E+00,+1.193397E-04,+8.379441E+003
39.904,+1.000000E+00,+1.194248E-04,+8.373470E+003
39.952,+1.000000E+00,+1.194522E-04,+8.371549E+003
40.006,+1.000000E+00,+1.195845E-04,+8.362288E+003
40.058,+1.000000E+00,+1.195639E-04,+8.363729E+003
40.106,+1.000000E+00,+1.195158E-04,+8.367095E+003
40.160,+1.000000E+00,+1.196126E-04,+8.360323E+003
40.212,+1.000000E+00,+1.195333E-04,+8.365870E+003
40.260,+1.000000E+00,+1.194694E-04,+8.370344E+003
40.314,+1.000000E+00,+1.194152E-04,+8.374143E+003
40.366,+1.000000E+00,+1.194217E-04,+8.373688E+003
40.414,+1.000000E+00,+1.194703E-04,+8.370281E+003
40.468,+1.000000E+00,+1.193745E-04,+8.376998E+003
40.520,+1.000000E+00,+1.193540E-04,+8.378437E+003
40.568,+1.000000E+00,+1.193485E-04,+8.378823E+003
40.621,+1.000000E+00,+1.193736E-04,+8.377062E+003
40.673,+1.000000E+00,+1.193545E-04,+8.378402E+003
40.721,+1.000000E+00,+1.193230E-04,+8.380614E+003
40.775,+1.000000E+00,+1.192605E-04,+8.385006E+003
40.827,+1.000000E+00,+1.191923E-04,+8.389804E+003
40.874,+1.000000E+00,+1.191586E-04,+8.392176E+003
40.929,+1.000000E+00,+1.191632E-04,+8.391853E+003
40.980,+1.000000E+00,+1.192001E-04,+8.389255E+003
41.028,+1.000000E+00,+1.192242E-04,+8.387559E+003
41.083,+1.000000E+00,+1.192365E-04,+8.386694E+003
41.135,+1.000000E+00,+1.192463E-04,+8.386004E+003
41.183,+1.000000E+00,+1.191667E-04,+8.391606E+003
41.236,+1.000000E+00,+1.193183E-04,+8.380944E+003
41.287,+1.000000E+00,+1.193730E-04,+8.377104E+003
41.335,+1.000000E+00,+1.192611E-04,+8.384964E+003
41.382,+1.000000E+00,+1.191905E-04,+8.389930E+003
41.430,+1.000000E+00,+1.192199E-04,+8.387861E+003
41.483,+1.000000E+00,+1.192429E-04,+8.386244E+003
41.533,+1.000000E+00,+1.192124E-04,+8.388389E+003
41.580,+1.000000E+00,+1.191777E-04,+8.390832E+003
41.635,+1.000000E+00,+1.191720E-04,+8.391233E+003
41.686,+1.000000E+00,+1.191455E-04,+8.393099E+003
41.734,+1.000000E+00,+1.191121E-04,+8.395453E+003
41.789,+1.000000E+00,+1.190741E-04,+8.398132E+003
41.840,+1.000000E+00,+1.190831E-04,+8.397497E+003
41.888,+1.000000E+00,+1.191307E-04,+8.394142E+003
41.942,+1.000000E+00,+1.191548E-04,+8.392444E+003
41.994,+1.000000E+00,+1.191405E-04,+8.393451E+003
42.042,+1.000000E+00,+1.190488E-04,+8.399917E+003
42.095,+1.000000E+00,+1.190504E-04,+8.399804E+003
42.147,+1.000000E+00,+1.191046E-04,+8.395981E+003
42.195,+1.000000E+00,+1.190400E-04,+8.400538E+003
42.249,+1.000000E+00,+1.190642E-04,+8.398830E+003
42.301,+1.000000E+00,+1.190335E-04,+8.400996E+003
42.349,+1.000000E+00,+1.191025E-04,+8.396129E+003
42.402,+1.000000E+00,+1.191334E-04,+8.393952E+003
42.455,+1.000000E+00,+1.191202E-04,+8.394882E+003
42.502,+1.000000E+00,+1.191518E-04,+8.392655E+003
42.556,+1.000000E+00,+1.190836E-04,+8.397462E+003
42.608,+1.000000E+00,+1.190770E-04,+8.397927E+003
42.656,+1.000000E+00,+1.190839E-04,+8.397441E+003
42.710,+1.000000E+00,+1.191391E-04,+8.393550E+003
42.762,+1.000000E+00,+1.190475E-04,+8.400008E+003
42.809,+1.000000E+00,+1.190579E-04,+8.399275E+003
42.863,+1.000000E+00,+1.190725E-04,+8.398245E+003
42.915,+1.000000E+00,+1.190539E-04,+8.399557E+003
42.963,+1.000000E+00,+1.190779E-04,+8.397864E+003
43.017,+1.000000E+00,+1.190684E-04,+8.398534E+003
43.070,+1.000000E+00,+1.190741E-04,+8.398132E+003
43.118,+1.000000E+00,+1.191053E-04,+8.395932E+003
43.172,+1.000000E+00,+1.190446E-04,+8.400213E+003
43.224,+1.000000E+00,+1.190577E-04,+8.399289E+003
43.271,+1.000000E+00,+1.191215E-04,+8.394790E+003
43.325,+1.000000E+00,+1.191639E-04,+8.391803E+003
43.375,+1.000000E+00,+1.192013E-04,+8.389170E+003
43.423,+1.000000E+00,+1.191155E-04,+8.395213E+003
43.471,+1.000000E+00,+1.191038E-04,+8.396038E+003
43.518,+1.000000E+00,+1.191109E-04,+8.395537E+003
43.571,+1.000000E+00,+1.191031E-04,+8.396087E+003
43.620,+1.000000E+00,+1.190900E-04,+8.397011E+003
43.667,+1.000000E+00,+1.191016E-04,+8.396193E+003
43.722,+1.000000E+00,+1.190931E-04,+8.396792E+003
43.773,+1.000000E+00,+1.191151E-04,+8.395241E+003
43.821,+1.000000E+00,+1.191212E-04,+8.394811E+003
43.876,+1.000000E+00,+1.191144E-04,+8.395291E+003
43.926,+1.000000E+00,+1.191186E-04,+8.394995E+003
43.974,+1.000000E+00,+1.191929E-04,+8.389761E+003
44.021,+1.000000E+00,+1.191222E-04,+8.394741E+003
44.068,+1.000000E+00,+1.191346E-04,+8.393867E+003
44.120,+1.000000E+00,+1.190678E-04,+8.398576E+003
44.170,+1.000000E+00,+1.190928E-04,+8.396813E+003
44.218,+1.000000E+00,+1.191342E-04,+8.393895E+003
44.273,+1.000000E+00,+1.191709E-04,+8.391310E+003
44.323,+1.000000E+00,+1.191202E-04,+8.394882E+003
44.371,+1.000000E+00,+1.191460E-04,+8.393064E+003
44.425,+1.000000E+00,+1.191642E-04,+8.391782E+003
44.476,+1.000000E+00,+1.190789E-04,+8.397793E+003
44.524,+1.000000E+00,+1.190631E-04,+8.398908E+003
44.578,+1.000000E+00,+1.191593E-04,+8.392127E+003
44.630,+1.000000E+00,+1.191056E-04,+8.395911E+003
44.678,+1.000000E+00,+1.190732E-04,+8.398195E+003
44.732,+1.000000E+00,+1.190688E-04,+8.398506E+003
44.781,+1.000000E+00,+1.191323E-04,+8.394029E+003
